sep=	
-3.794191897027691107e-01	-1.808250969970476574e-01
-8.722550165202364036e-02	2.450047317533854754e-02
-1.919395842226276905e-01	-1.990317671658919374e-01
4.540953354420843024e-01	1.689773246420306074e-01
-4.877793344984050483e-01	-7.794698202973712742e-02
6.784508747269007989e-02	-7.271233585234906371e-01
-1.146718510515713080e-02	-2.217959257967505871e-01
-3.184063145090642033e-01	-4.648703902690997647e-01
-1.850326410646812025e-01	-3.382713045140579577e-01
-2.649963679102647629e-01	2.634845179310738028e-01
-1.299283319817826077e-01	3.115718953448621820e-01
-3.288790077319448946e-01	-4.851983518226454795e-02
-4.904481384467746508e-01	7.898099271081343575e-02
3.848075933851271002e-01	-7.165111708393230583e-02
5.495972762925713240e-02	-4.492993120688142383e-01
-4.606917873419325016e-03	5.750489963311593566e-01
2.690682987716941366e-01	7.121304544734728681e-02
-3.574130151445578663e-02	1.918044726846492021e-01
-9.487850200814692547e-01	-1.378465529432759684e-01
-5.067417619843672671e-02	4.071159770789388177e-01
2.826944890344942340e-01	2.515245598917609238e-03
-1.025068556881842952e-01	3.510051066889781635e-01
1.371272880302575881e-01	-9.530802709340094325e-02
4.357255642028778908e-01	-5.878119390519414011e-01
-7.394084195187711206e-02	1.623824115271446655e-01
-2.385420457601984401e-01	-3.127287354525830065e-01
-2.010397069371921419e-01	5.520994166325895458e-01
1.511522756630244990e-01	-4.036937138605705688e-01
3.674810319163978600e-01	-6.742267495551054757e-03
-5.006850712720627428e-01	7.193588142426135534e-02
5.123501756101750404e-01	4.928354025429043106e-01
8.443736339764750243e-01	7.494112470360918543e-01
-4.464400979765695832e-01	-4.274354665333063297e-02
1.099775669837475683e-01	4.378667318396499697e-01
4.265802927969534197e-01	1.313259138660934078e-02
-4.800180068952829560e-01	-1.319197558923786706e-01
-8.853811075016007615e-02	-3.658911787358568590e-01
-2.444583407221130045e-01	7.537476671692205921e-02
-4.280280984898954810e-01	-3.200193620505135117e-01
-6.088175380861912678e-02	-2.395340025416556606e-01
3.372266517833973909e-01	-2.517580014827496271e-01
3.962230183757347590e-01	4.690262425211186859e-01
1.286342834754946318e-01	-2.797194198957250744e-02
9.050907994789481048e-02	3.499201083455153460e-01
-3.481956699661770127e-02	5.598307975057386088e-01
-2.879238990521853503e-01	5.645914798203452989e-01
-2.147541162309319629e-01	-5.425203968411163036e-02
-2.363868759243894502e-01	-4.977231796341740622e-01
1.912797296949597103e-01	-2.329630041316375078e-01
-3.137654635362185918e-02	-1.394205630331307177e-01
2.614670198192162731e-01	7.636166737644323188e-02
-1.208673316985115487e-01	-9.903778869891515235e-01
2.826718075120186469e-01	-4.490082418899948857e-01
2.414343719585049786e-01	2.754293155449350494e-01
1.836820220969534734e-01	1.707772898367536651e-01
6.426489656109245496e-01	5.839827420189682705e-01
1.987125781251882495e-01	6.747047171368694141e-01
-4.190241031129833538e-02	2.299925281973961844e-01
-1.466248808304003726e-01	-4.065044647872313732e-02
-5.693568431141853292e-01	-4.068499767874659279e-01
-8.592594723773194776e-01	4.372259594861562793e-01
-8.522741586026355565e-01	-9.975234029899529009e-01
-1.935043185452719194e-01	-1.806296814754432267e-02
7.227532346441969402e-01	-1.886354496694989946e-01
1.473760424910026012e+00	4.262819451864114512e-02
1.570323108747689433e+00	-7.942027923448424787e-02
1.292836403855634364e+00	3.322630059718813533e-01
4.052367830533565862e-01	4.075985692581994835e-01
-1.032923882385280434e+00	3.314621787164145350e-01
-9.584307622642129765e-01	4.759032979094527938e-01
-1.298240328964437751e+00	7.809907600861514254e-01
-5.909208333020783410e-01	-6.295601026521990828e-02
-3.592365404142472407e-01	-2.572875057729835380e-01
-2.380645559902677122e-01	-6.495363802021315580e-01
6.519866046361382228e-01	-1.287687129649982776e+00
2.721079537939309900e-01	-1.262194887081038441e+00
4.402410684382187522e-01	-2.790033107762980302e-01
-1.845288204327099613e-01	1.859604719085520413e-02
-5.657360744144160347e-02	3.332451251975982465e-01
-5.687877196852025863e-02	2.355365764664126838e-01
-4.827848401001923195e-02	2.545862459303335212e-01
9.221289481572205737e-01	-2.372182269535560994e-02
2.966798840494946909e-01	5.046580833128549992e-02
-2.554583294964757889e-01	3.324382429237331404e-01
-7.020483695695264315e-01	-6.155554400678426852e-01
4.872631726146922637e-02	-4.556416896587928145e-01
-2.050965889529828001e-01	-4.654475912333562171e-01
6.245256608127483511e-02	-2.965155119027591546e-01
3.717488669492758913e-01	3.279459445617537439e-01
9.624914108509495803e-01	7.399238842049525589e-02
-2.024260583496572674e-01	1.532073085572277227e-01
6.499373740136512589e-01	3.975466538573127484e-02
-3.769500688146947831e-01	5.977572983293852338e-02
2.443856701038596424e-02	1.651237389574596592e-01
-3.309157317361440254e-01	-3.293119492094161438e-01
-2.238059757426931473e-01	3.247637927419818049e-01
-6.026943988935505869e-01	-6.586053164380738234e-02
-3.686881547420260419e-01	-2.673714698737553186e-01
-2.007318361095014603e-02	-7.896065372335752119e-01
-3.464944041180734180e-02	2.432090850339039267e-01
-4.334870458298072382e-01	-4.097098644907878340e-01
1.372764798662993169e-01	-4.521741392857462349e-01
-1.527682614317869836e-02	-1.181462182167198338e-01
-4.516162583311931211e-01	1.074529839359743694e-01
-3.099165687614592324e-01	2.600994867569270674e-01
2.431654648180635037e-01	-2.675482620659297428e-01
-3.139507513337970179e-01	-1.411863436005747485e-01
-8.732381475438437402e-02	-3.899834867828557150e-01
-3.232909224830669559e-01	-2.946750052375051721e-01
-5.150566174784386719e-01	5.072461238563237551e-02
-2.094930274973302031e-01	-3.137039721811789583e-01
4.615228706896423172e-01	3.637978869996278397e-01
6.125678052596975065e-02	-3.154300415780714739e-01
1.193330742850271797e-01	-8.485661024932528163e-02
2.848970443421069421e-01	1.491816225986786204e-01
-4.641314114513167000e-01	-3.380747801691228460e-01
-5.260857926325642753e-01	-9.120728932482523310e-02
-3.772390902781268540e-01	2.256418173344927613e-01
3.952472353451468301e-01	3.098418566905689620e-01
2.737846918480331126e-01	-1.045284776413434036e-01
4.464063316352894634e-02	-2.044714847526535317e-01
9.874651355379697459e-02	3.221787596258589570e-01
1.139391289630491688e-01	-3.079262967334469581e-01
-1.194138530307449209e-01	2.929761339627576233e-01
5.554474036623743283e-01	-1.147334137025975281e-01
1.242350068520060580e-01	-2.754552882019385973e-01
2.950280657763012515e-01	2.823476574106671688e-02
-3.570685903896583802e-01	8.758851839382360283e-02
2.560575050276352460e-01	7.824417407828029303e-01
1.345511210891024434e-01	1.347502435912217023e-01
-1.293506083839664200e-03	9.882041956969205010e-02
1.424011517120015169e-01	-2.203877283549262323e-01
1.071125734244885996e-01	4.816747339854818288e-01
-1.301662531311447435e-01	-4.089836065252633324e-02
-3.283518272565875695e-01	-4.348526621492265209e-01
-5.336606704722468564e-01	5.102443825516468356e-01
1.646497167242777782e-01	-1.450215365022725911e-01
3.330526927474889431e-01	-2.289952881545275210e-01
2.091345018417043178e-01	-7.378949665632600352e-02
1.082975670027980647e-01	7.337105868665115549e-02
-6.917685392175237924e-01	-1.320395907517757372e-01
4.148662272891579517e-01	2.253137914929296270e-01
2.640448918746845508e-01	-3.462444469964220950e-01
1.260376195024280610e-01	-3.442011516418294059e-01
-1.640028353792062077e-01	-1.855769671947901933e-01
4.572735520612284943e-01	-1.549101794223761430e-01
3.580311125838350761e-01	-1.306334829210044624e-01
3.863689446553392193e-02	-4.470035172863598416e-01
8.770420873637481129e-01	4.158523706570957934e-01
2.089023528194327087e-02	-2.405476839024706381e-01
4.237136082401433690e-01	-4.953036020678225695e-03
-1.943304320819075337e-01	-5.180567792247754433e-01
3.708174469639409776e-01	-4.959571025201163774e-01
5.599201304385285211e-02	-2.895888784741785238e-01
1.193027462390726552e-02	2.349240795999480227e-02
9.290505337905152761e-03	4.767138626294994408e-01
-1.992063016356550864e-01	4.699099952310381023e-01
1.018944362479228538e-01	6.304964503250810592e-01
-4.447761535499344943e-01	4.639325748890983370e-01
4.128269432574239173e-01	2.067999907578045860e-01
2.039020487415043117e-02	-4.226688470606460579e-01
-4.386592781422993248e-01	1.630523967699973042e-01
9.818752939865749152e-02	-4.052171159132229028e-01
-2.670710351789660764e-01	-3.983792853838249992e-02
1.751031400861541854e-01	5.268836963896493808e-01
1.625152797034000798e-03	-1.420813360047445129e-01
1.964110480611273579e-01	-5.375050000104653058e-02
-2.548310320623741188e-01	-1.247822199440093427e-01
-1.602701169334203868e-01	2.085927409046581527e-01
-5.905330563502934060e-01	1.925957882232436913e-01
-3.778413570919391673e-01	-5.352888064489163406e-02
-7.437579506896355337e-03	-8.511775669930315980e-02
-5.334779144808277085e-01	-2.020943712039036666e-01
3.971517580934875169e-01	-3.774857937920848006e-01
2.503106098576890481e-01	3.487904278479555531e-01
-6.199851645768585939e-01	-2.616455380854276411e-02
-1.387196842817934317e-01	-2.321058186141749802e-01
5.254270365534288167e-01	4.712246422952282021e-02
-2.388996926577386104e-01	2.392394462649534426e-01
2.681903244955602950e-01	8.467509330012996660e-01
7.414640320169163523e-01	-1.921557012363536709e-01
-3.621673974797087747e-01	-3.717035070972743438e-01
-5.807256738955961506e-01	8.435484978998325153e-03
-4.264593823505087866e-01	4.426760351304830365e-01
1.229605989690435441e-02	3.018457279449704433e-01
-3.548776769314199164e-02	1.433648706221938851e-01
-2.066896248624238708e-01	-1.501672874370160449e-01
4.839857437605458168e-01	-2.958314288352986710e-01
-2.636707846276398204e-03	-2.014235099804022322e-02
1.255806421954724084e-01	-1.002517811978626883e+00
2.877176747923644307e-01	-1.072601965513727273e-01
4.334256995705773607e-01	-1.193006879696326267e-01
-1.411269709620283919e-01	1.275202884958563654e-01
1.037003444519715434e-01	-1.897155116747822542e-02
-3.505172055828532085e-01	4.918838371127778886e-01
-1.406884120877157918e-01	2.874026041661466579e-01
5.032539876890361474e-02	7.167191279061983430e-03
3.171407630290123958e-01	-2.579174289445105780e-02
-3.116921112203353550e-01	-2.416549269137164835e-01
-1.997470750954243035e-01	3.122628473270657179e-01
-4.612892626282889819e-02	1.686728846398803938e-01
-1.172703271735883457e-01	-4.731746224282362689e-01
-3.358179314425495665e-01	-7.790850782513818185e-02
-3.864693498314444864e-02	2.698930868829589880e-01
-1.999872338097401225e-02	-2.850063258672463906e-01
-3.018768182995966720e-01	4.046189412359246784e-02
-5.585917897503673846e-01	5.642568140451330316e-02
1.541982530638871252e-01	-1.941708816410845084e-01
1.367313058041568219e-01	2.169160506505030117e-01
-2.996837764569817431e-01	-1.152194026752122874e-02
-3.760679100554775722e-02	-1.615988304766229344e-01
3.933822757142915183e-01	3.178628060379754677e-02
1.013857694836614587e-02	3.668491732707087616e-01
6.783511514319608970e-01	-7.003000442927196367e-01
-8.105449831332045552e-02	-2.432771145837396010e-01
2.599530052380849554e-01	-2.891017842972442020e-01
2.043705578410696388e-01	2.887461940178392972e-01
-6.413355674680570884e-02	1.517087828571177799e-01
4.715277836149664448e-01	2.605226564738631345e-01
3.102922759333684444e-02	9.091470134815029525e-01
2.522901845098679541e-02	2.120431607529589257e-01
-1.096793017368838247e-01	-1.621551548074058879e-01
2.838710259426666105e-01	-4.588505372717076591e-01
-2.976608044040677734e-02	-3.879797030522283419e-02
2.348933453606935617e-01	4.152940890044741762e-01
1.899193339145482384e-01	-4.295578996309754038e-01
4.224119382183367244e-01	-4.174910473789858467e-01
-2.958356079922183635e-01	6.731224090937786009e-02
-5.280099995723569473e-01	-3.923350189435861890e-02
-3.664465927970202430e-01	-5.913213306278055637e-01
3.060976032210777631e-01	1.195046258977733034e-01
3.791665585025366658e-02	-8.520779418721425857e-01
-6.834430528776997971e-01	-1.993510863166230440e-01
6.653989246230024301e-01	3.132661138185185989e-01
-4.020330819033332559e-01	-3.981766938967518654e-01
-3.225580969753517602e-01	-2.301172625001803584e-01
4.567495561804293946e-02	-5.130672385722592210e-01
1.132878435317718757e-01	-3.944873986038051061e-01
7.466321243318916334e-01	1.520876769377015325e-01
1.949845727819873864e-01	3.254003839004617760e-01
-6.471530980335719052e-01	1.872584186630179559e-01
1.054715852254222430e-01	-6.841069123462412138e-03
-4.479757112045210099e-02	-3.651624702784562193e-01
-4.389654649735212910e-01	-8.393893495890468459e-02
3.937597566758949119e-02	5.793043998549913809e-01
-3.285667713033181836e-01	1.269328879754669792e-01
-3.657989560312976951e-02	-3.394977589282710539e-01
2.550607678211108675e-01	1.525155292406537577e-01
7.610334672493122010e-01	-5.867217054012496824e-01
5.129490907079502504e-01	-4.249959171023680593e-01
6.155372285623514905e-01	2.911569874871927643e-01
1.554985832532030932e-01	3.252222377752324034e-01
-1.237428826896296991e-01	-4.523185481534862662e-01
8.113134285052098216e-02	-1.094973504500379446e-02
-4.584305802995300994e-01	1.316307951755472938e-01
-4.600645752586361992e-01	-5.515968075174210172e-02
-7.804863625148422690e-01	-1.621368196144726270e-02
8.622251012212470145e-02	-2.346001360230580979e-01
1.694672762185163717e-01	-1.689127515844621730e-01
-5.676970923044513118e-01	-9.233485974888029357e-01
-4.856633082671082957e-02	7.276142791420214806e-02
1.949248323918540415e-01	-2.338726554498851418e-01
5.058651395672385531e-01	3.068792083110244429e-01
2.849203961518017580e-01	1.103904264848964090e+00
3.665445411901986916e-01	6.304715256599824347e-01
-2.305653285381432660e-01	3.089655447047782721e-01
-2.235167193387450901e-01	-1.212547672199102700e-01
-9.490957525140760742e-01	-6.668121777370807912e-01
-8.074998088104279326e-01	-8.417461072966061497e-01
-4.121119315995696586e-01	-7.421274862583631116e-01
6.482943688102843494e-02	-2.593126817780315729e-01
-1.356686800259601089e-01	-6.183131781820593309e-01
1.391620965506929375e+00	-4.240952911158976657e-01
1.147201753858553941e+00	2.856862621955066350e-01
1.170430932544278990e+00	2.513694623478928136e-01
2.085560718742777153e-01	4.017810964081001135e-01
-1.551179234169773324e-01	3.009579713148701208e-01
-1.089311067155222634e+00	-1.805745209987563715e-02
-7.767447099626749729e-01	6.125261630111680233e-01
-9.842370039496598499e-01	2.028422718483878784e-01
-4.078697400861590605e-01	1.143265203288239273e-01
-6.601631590815340567e-02	1.531812404279009887e-01
-3.136965087328696944e-02	-1.013869729561818200e+00
6.173718512126820102e-01	-6.342758339182100746e-01
1.427075781643554475e-01	-3.978443178382888856e-01
3.542719324965976080e-02	2.805897840507107222e-02
2.088270276004793313e-01	5.717843807460520900e-02
6.299023086745045852e-01	8.728529511416233122e-01
1.747273830644290871e-01	6.355476041844688728e-01
3.190225623880171835e-01	7.998512242729913790e-01
-1.525116276651278246e-01	1.455984499439584023e-01
-4.263378583347258721e-01	2.519890199014470644e-01
-3.705319927295150917e-01	-3.895521848613067717e-01
-1.335874912346374788e-01	-8.119302108996520051e-01
3.467586661866153275e-01	1.828797500461006864e-01
4.826809060899804882e-01	-2.573960679205762325e-01
5.155587391616236470e-01	-2.617422950251526714e-01
1.326324187440452995e-01	1.066111582500272326e-01
3.083728342639124875e-01	7.162333837948543502e-01
1.909514531938761861e-01	4.384463048087698933e-01
-4.779080601814465062e-02	5.633093890325362452e-01
-4.410672543047294836e-01	2.220578216771848523e-01
-5.556533728215229395e-01	4.392232417909101155e-02
-4.693349132830652026e-01	1.180191976756897743e-01
-5.981884700922044384e-01	-3.819197806269720996e-02
-3.808537766446280504e-01	-3.915670934028031569e-03
-6.182512691530503979e-01	-4.514977691396079296e-01
1.308877815552248469e-01	-3.631445147122071004e-01
7.720977657685301754e-01	-3.154695229812010809e-02
2.979659301694411733e-01	-4.508378444766395488e-01
1.499633878666039866e-01	1.756098458220517466e-01
7.577705125572971046e-01	7.074544993213982558e-01
-3.378919048802637715e-01	-2.349593272096116015e-01
-2.278446773552157412e-01	4.857899594802623233e-01
2.024145653404704204e-01	-2.000190896390491857e-01
-4.107307037808068106e-02	-2.526007525800321729e-01
-1.934809679809762484e-02	1.043471592154131961e-01
2.266803932731907834e-01	1.989882794990222858e-01
3.956018416619352385e-01	-3.662065748681400112e-01
-4.788384625603772649e-01	-2.607497050037462794e-01
2.757538266699602336e-02	-1.375970661499639758e-01
-4.687383216980542944e-01	-6.510827691968770203e-01
-8.371379691612185203e-02	4.325796531563922964e-01
-1.837550979300058840e-01	-3.473557258030876005e-01
-5.161272168472094135e-01	1.777280657281187781e-01
